User_ID,Date,City,Country,Latitude,Longitude,Sentiment,Message_Full,Message_Preview
User_97580,2025-08-26,Dubai,UAE,25.4354,55.3953,Neutral,"Hello everyone, new user here. (MsgID: 724)","Hello everyone, new user here. (MsgID: 724)"
User_52600,2025-06-22,Sao Paulo,Brazil,-23.9394,-46.6015,Neutral,"Just signed up, looking around. (MsgID: 606)","Just signed up, looking around. (MsgID: 606)"
User_43862,2025-09-07,Tokyo,Japan,35.0336,139.7317,Positive,"Smooth experience, finally fixed the bugs. (MsgID: 463)","Smooth experience, finally fixed the bugs. (MsgID:.."
User_46211,2025-05-24,Mumbai,India,19.0012,72.8586,Positive,Support team was super helpful today. (MsgID: 818),Support team was super helpful today. (MsgID: 818)
User_21221,2025-01-06,Moscow,Russia,55.4972,37.1847,Positive,Support team was super helpful today. (MsgID: 295),Support team was super helpful today. (MsgID: 295)
User_41499,2025-07-28,Paris,France,48.9439,2.7164,Neutral,Testing the message function. (MsgID: 668),Testing the message function. (MsgID: 668)
User_74332,2025-09-01,Singapore,Singapore,1.3489,104.4118,Positive,Works perfectly on my new phone. (MsgID: 828),Works perfectly on my new phone. (MsgID: 828)
User_39045,2025-01-09,Sydney,Australia,-32.9191,151.6151,Neutral,"Just signed up, looking around. (MsgID: 401)","Just signed up, looking around. (MsgID: 401)"
User_97026,2025-12-21,Sao Paulo,Brazil,-23.9654,-46.7094,Positive,"Smooth experience, finally fixed the bugs. (MsgID: 413)","Smooth experience, finally fixed the bugs. (MsgID:.."
User_79588,2025-07-08,Cape Town,South Africa,-33.3666,17.9002,Neutral,Testing the message function. (MsgID: 666),Testing the message function. (MsgID: 666)
User_53357,2025-08-06,Mumbai,India,18.5166,73.1029,Positive,Works perfectly on my new phone. (MsgID: 663),Works perfectly on my new phone. (MsgID: 663)
User_50189,2025-12-26,Mumbai,India,18.8928,72.6273,Positive,Best application I've used in a while. (MsgID: 377),Best application I've used in a while. (MsgID: 377..
User_35242,2025-04-29,Berlin,Germany,52.283,13.0594,Positive,Absolutely love the new features! Great job. (MsgID: 838),Absolutely love the new features! Great job. (MsgI..
User_34267,2025-03-03,Mumbai,India,18.0749,73.1516,Negative,Error 505 constantly. Please fix. (MsgID: 648),Error 505 constantly. Please fix. (MsgID: 648)
User_46241,2025-04-21,Paris,France,48.761,1.9892,Negative,Error 505 constantly. Please fix. (MsgID: 595),Error 505 constantly. Please fix. (MsgID: 595)
User_47093,2025-10-29,Singapore,Singapore,1.447,103.9292,Positive,Support team was super helpful today. (MsgID: 711),Support team was super helpful today. (MsgID: 711)
User_57301,2025-04-10,London,UK,51.7078,-0.5188,Negative,Why is it so slow in London? (MsgID: 332),Why is it so slow in London? (MsgID: 332)
User_80010,2025-06-04,Tokyo,Japan,36.4935,140.2981,Positive,Absolutely love the new features! Great job. (MsgID: 825),Absolutely love the new features! Great job. (MsgI..
User_82529,2025-05-21,Tokyo,Japan,35.4112,139.8785,Positive,Absolutely love the new features! Great job. (MsgID: 155),Absolutely love the new features! Great job. (MsgI..
User_74340,2025-12-24,Berlin,Germany,52.6319,12.3086,Positive,"Smooth experience, finally fixed the bugs. (MsgID: 753)","Smooth experience, finally fixed the bugs. (MsgID:.."
User_71524,2025-01-07,London,UK,51.6113,-0.4895,Positive,Support team was super helpful today. (MsgID: 391),Support team was super helpful today. (MsgID: 391)
User_16734,2025-08-14,Sydney,Australia,-34.3245,151.3164,Neutral,Is the server down for maintenance? (MsgID: 288),Is the server down for maintenance? (MsgID: 288)
User_18564,2025-09-02,Berlin,Germany,52.2593,13.424,Positive,Absolutely love the new features! Great job. (MsgID: 941),Absolutely love the new features! Great job. (MsgI..
User_92502,2025-09-09,Sao Paulo,Brazil,-23.7913,-46.3292,Neutral,"Just signed up, looking around. (MsgID: 690)","Just signed up, looking around. (MsgID: 690)"
User_83772,2025-01-28,Toronto,Canada,43.8629,-78.7704,Neutral,How do I change my profile picture? (MsgID: 252),How do I change my profile picture? (MsgID: 252)
User_83147,2025-02-13,Berlin,Germany,51.8119,12.9919,Negative,Login is broken again... (MsgID: 221),Login is broken again... (MsgID: 221)
User_91057,2025-08-02,Dubai,UAE,25.3533,55.0292,Negative,Subscription is too expensive for this. (MsgID: 710),Subscription is too expensive for this. (MsgID: 71..
User_68028,2025-09-25,Paris,France,49.0518,2.9843,Negative,I hate the new interface design. (MsgID: 561),I hate the new interface design. (MsgID: 561)
User_84531,2025-10-29,Berlin,Germany,52.655,13.2402,Positive,Best application I've used in a while. (MsgID: 412),Best application I've used in a while. (MsgID: 412..
User_23006,2025-01-31,Cape Town,South Africa,-34.0523,18.2965,Negative,Subscription is too expensive for this. (MsgID: 857),Subscription is too expensive for this. (MsgID: 85..
User_44687,2025-04-17,Dubai,UAE,25.3207,56.101,Positive,Works perfectly on my new phone. (MsgID: 316),Works perfectly on my new phone. (MsgID: 316)
User_32782,2025-02-11,Toronto,Canada,43.5429,-78.968,Negative,Login is broken again... (MsgID: 345),Login is broken again... (MsgID: 345)
User_63545,2025-02-08,Moscow,Russia,54.9406,37.2141,Neutral,How do I change my profile picture? (MsgID: 102),How do I change my profile picture? (MsgID: 102)
User_48175,2025-12-19,Sydney,Australia,-33.4482,150.8719,Neutral,"Hello everyone, new user here. (MsgID: 581)","Hello everyone, new user here. (MsgID: 581)"
User_47056,2025-04-29,New York,USA,40.8436,-74.0936,Positive,Sending love from New York! ❤️ (MsgID: 823),Sending love from New York! ❤️ (MsgID: 823)
User_40595,2025-08-21,Singapore,Singapore,1.7091,103.858,Neutral,"Just signed up, looking around. (MsgID: 803)","Just signed up, looking around. (MsgID: 803)"
User_35928,2025-11-17,Berlin,Germany,51.9286,13.8625,Positive,Support team was super helpful today. (MsgID: 777),Support team was super helpful today. (MsgID: 777)
User_94886,2025-02-28,Sao Paulo,Brazil,-23.3467,-46.1344,Neutral,"Hello everyone, new user here. (MsgID: 330)","Hello everyone, new user here. (MsgID: 330)"
User_17816,2025-05-17,Tokyo,Japan,35.7489,139.7496,Positive,"Smooth experience, finally fixed the bugs. (MsgID: 173)","Smooth experience, finally fixed the bugs. (MsgID:.."
User_84607,2025-06-07,Tokyo,Japan,35.2396,139.3235,Neutral,"Hello everyone, new user here. (MsgID: 866)","Hello everyone, new user here. (MsgID: 866)"
User_49857,2025-08-13,Berlin,Germany,52.5486,13.2139,Neutral,"Just signed up, looking around. (MsgID: 579)","Just signed up, looking around. (MsgID: 579)"
User_80776,2025-07-26,Singapore,Singapore,1.2131,104.1515,Negative,Why is it so slow in Singapore? (MsgID: 612),Why is it so slow in Singapore? (MsgID: 612)
User_15224,2025-08-13,Sydney,Australia,-33.9767,150.8178,Neutral,"Just signed up, looking around. (MsgID: 712)","Just signed up, looking around. (MsgID: 712)"
User_13390,2025-06-15,Sao Paulo,Brazil,-23.7215,-46.8544,Neutral,"Hello everyone, new user here. (MsgID: 356)","Hello everyone, new user here. (MsgID: 356)"
User_85392,2025-04-28,London,UK,51.8552,0.4145,Neutral,"Update installed, no visible changes. (MsgID: 956)","Update installed, no visible changes. (MsgID: 956)"
User_45325,2025-01-11,Cape Town,South Africa,-34.5778,18.5365,Positive,Works perfectly on my new phone. (MsgID: 941),Works perfectly on my new phone. (MsgID: 941)
User_78021,2025-01-21,Cape Town,South Africa,-34.6364,19.0225,Neutral,How do I change my profile picture? (MsgID: 581),How do I change my profile picture? (MsgID: 581)
User_86720,2025-08-15,Toronto,Canada,43.7232,-78.2896,Neutral,Is the server down for maintenance? (MsgID: 285),Is the server down for maintenance? (MsgID: 285)
User_71605,2025-11-22,Sao Paulo,Brazil,-23.5067,-46.343,Neutral,Testing the message function. (MsgID: 193),Testing the message function. (MsgID: 193)
User_97835,2025-07-29,Mumbai,India,19.1627,73.0545,Positive,Sending love from Mumbai! ❤️ (MsgID: 428),Sending love from Mumbai! ❤️ (MsgID: 428)
User_74942,2025-03-24,London,UK,52.2602,0.4104,Neutral,Is the server down for maintenance? (MsgID: 521),Is the server down for maintenance? (MsgID: 521)
User_82102,2025-12-06,Berlin,Germany,52.5936,13.445,Negative,I hate the new interface design. (MsgID: 933),I hate the new interface design. (MsgID: 933)
User_43082,2025-08-21,New York,USA,40.317,-74.0563,Negative,App crashes when I try to upload photos. (MsgID: 422),App crashes when I try to upload photos. (MsgID: 4..
User_77449,2025-03-01,Mumbai,India,20.0915,73.0873,Positive,Best application I've used in a while. (MsgID: 985),Best application I've used in a while. (MsgID: 985..
User_81118,2025-01-01,Los Angeles,USA,33.989,-118.4145,Negative,Error 505 constantly. Please fix. (MsgID: 990),Error 505 constantly. Please fix. (MsgID: 990)
User_77952,2025-07-31,Sydney,Australia,-33.5279,150.281,Negative,App crashes when I try to upload photos. (MsgID: 292),App crashes when I try to upload photos. (MsgID: 2..
User_67939,2025-11-15,Mumbai,India,18.56,72.3597,Neutral,Testing the message function. (MsgID: 740),Testing the message function. (MsgID: 740)
User_81987,2025-01-27,Dubai,UAE,24.6037,55.1665,Neutral,How do I change my profile picture? (MsgID: 373),How do I change my profile picture? (MsgID: 373)
User_73532,2025-05-28,Tokyo,Japan,35.5779,139.5412,Neutral,Testing the message function. (MsgID: 815),Testing the message function. (MsgID: 815)
User_41365,2025-01-15,London,UK,51.8292,-0.1907,Positive,Works perfectly on my new phone. (MsgID: 723),Works perfectly on my new phone. (MsgID: 723)
User_11792,2025-03-23,Singapore,Singapore,2.0917,104.2704,Positive,Sending love from Singapore! ❤️ (MsgID: 664),Sending love from Singapore! ❤️ (MsgID: 664)
User_24871,2025-07-28,Moscow,Russia,55.3489,37.824,Negative,App crashes when I try to upload photos. (MsgID: 330),App crashes when I try to upload photos. (MsgID: 3..
User_30181,2025-03-02,Sydney,Australia,-33.9764,150.7667,Positive,Works perfectly on my new phone. (MsgID: 952),Works perfectly on my new phone. (MsgID: 952)
User_45838,2025-05-30,Sydney,Australia,-33.8685,151.2726,Neutral,"Hello everyone, new user here. (MsgID: 822)","Hello everyone, new user here. (MsgID: 822)"
User_69871,2025-09-05,Sao Paulo,Brazil,-23.5449,-46.643,Positive,Best application I've used in a while. (MsgID: 349),Best application I've used in a while. (MsgID: 349..
User_88561,2025-03-16,Moscow,Russia,55.7099,37.6793,Positive,Best application I've used in a while. (MsgID: 295),Best application I've used in a while. (MsgID: 295..
User_64387,2025-03-11,Moscow,Russia,55.7427,37.3999,Neutral,"Just signed up, looking around. (MsgID: 382)","Just signed up, looking around. (MsgID: 382)"
User_10336,2025-09-17,Mumbai,India,19.6314,71.814,Neutral,Is the server down for maintenance? (MsgID: 940),Is the server down for maintenance? (MsgID: 940)
User_96499,2025-06-02,Berlin,Germany,53.0184,12.5756,Positive,Support team was super helpful today. (MsgID: 693),Support team was super helpful today. (MsgID: 693)
User_73483,2025-03-18,Sydney,Australia,-33.7529,151.1074,Negative,I hate the new interface design. (MsgID: 651),I hate the new interface design. (MsgID: 651)
User_81228,2025-06-20,Mumbai,India,18.513,72.5666,Neutral,"Hello everyone, new user here. (MsgID: 881)","Hello everyone, new user here. (MsgID: 881)"
User_34727,2025-08-22,Sao Paulo,Brazil,-23.6953,-46.6611,Positive,Sending love from Sao Paulo! ❤️ (MsgID: 990),Sending love from Sao Paulo! ❤️ (MsgID: 990)
User_40613,2025-05-03,Singapore,Singapore,1.7264,104.3284,Positive,Support team was super helpful today. (MsgID: 492),Support team was super helpful today. (MsgID: 492)
User_71993,2025-07-30,Los Angeles,USA,33.7704,-118.535,Neutral,"Just signed up, looking around. (MsgID: 425)","Just signed up, looking around. (MsgID: 425)"
User_95461,2025-07-15,Singapore,Singapore,1.1423,104.0155,Neutral,Testing the message function. (MsgID: 779),Testing the message function. (MsgID: 779)
User_75836,2025-09-11,Tokyo,Japan,35.5359,139.5586,Positive,Absolutely love the new features! Great job. (MsgID: 229),Absolutely love the new features! Great job. (MsgI..
User_67711,2025-06-19,Cape Town,South Africa,-33.6405,18.6018,Negative,App crashes when I try to upload photos. (MsgID: 995),App crashes when I try to upload photos. (MsgID: 9..
User_28894,2025-09-27,London,UK,52.166,-0.5306,Positive,Best application I've used in a while. (MsgID: 115),Best application I've used in a while. (MsgID: 115..
User_71537,2025-12-02,Sao Paulo,Brazil,-23.3133,-46.7571,Positive,"Smooth experience, finally fixed the bugs. (MsgID: 176)","Smooth experience, finally fixed the bugs. (MsgID:.."
User_62098,2025-05-16,Dubai,UAE,24.5369,55.9767,Negative,Why is it so slow in Dubai? (MsgID: 738),Why is it so slow in Dubai? (MsgID: 738)
User_98389,2025-02-11,Toronto,Canada,43.4419,-78.9274,Positive,Sending love from Toronto! ❤️ (MsgID: 972),Sending love from Toronto! ❤️ (MsgID: 972)
User_92155,2025-10-01,Los Angeles,USA,34.5785,-118.9449,Positive,Best application I've used in a while. (MsgID: 424),Best application I've used in a while. (MsgID: 424..
User_90931,2025-09-07,Singapore,Singapore,0.8399,104.5217,Neutral,"Hello everyone, new user here. (MsgID: 136)","Hello everyone, new user here. (MsgID: 136)"
User_47667,2025-05-01,London,UK,50.806,-0.3458,Negative,Error 505 constantly. Please fix. (MsgID: 800),Error 505 constantly. Please fix. (MsgID: 800)
User_93066,2025-02-16,Paris,France,48.6386,2.5119,Negative,I hate the new interface design. (MsgID: 200),I hate the new interface design. (MsgID: 200)
User_49251,2025-02-21,Singapore,Singapore,1.7408,103.8074,Neutral,Testing the message function. (MsgID: 270),Testing the message function. (MsgID: 270)
User_17355,2025-01-24,New York,USA,40.5674,-74.0288,Positive,Sending love from New York! ❤️ (MsgID: 915),Sending love from New York! ❤️ (MsgID: 915)
User_29080,2025-07-03,Berlin,Germany,53.3821,13.6739,Positive,Sending love from Berlin! ❤️ (MsgID: 541),Sending love from Berlin! ❤️ (MsgID: 541)
User_99364,2025-09-29,Paris,France,48.9249,2.2786,Negative,I hate the new interface design. (MsgID: 679),I hate the new interface design. (MsgID: 679)
User_20350,2025-04-03,Dubai,UAE,24.6894,55.3111,Positive,"Smooth experience, finally fixed the bugs. (MsgID: 279)","Smooth experience, finally fixed the bugs. (MsgID:.."
User_41566,2025-07-15,Cape Town,South Africa,-33.8466,18.0328,Positive,Support team was super helpful today. (MsgID: 799),Support team was super helpful today. (MsgID: 799)
User_70443,2025-10-26,Sydney,Australia,-33.0666,151.4963,Negative,Login is broken again... (MsgID: 337),Login is broken again... (MsgID: 337)
User_97404,2025-05-11,Toronto,Canada,43.7534,-78.9539,Neutral,Testing the message function. (MsgID: 361),Testing the message function. (MsgID: 361)
User_81643,2025-08-27,New York,USA,40.3113,-73.8019,Negative,Why is it so slow in New York? (MsgID: 793),Why is it so slow in New York? (MsgID: 793)
User_87014,2025-02-07,Tokyo,Japan,34.9399,139.1385,Neutral,Testing the message function. (MsgID: 453),Testing the message function. (MsgID: 453)
User_42780,2025-11-24,Berlin,Germany,52.3808,13.4844,Neutral,Testing the message function. (MsgID: 806),Testing the message function. (MsgID: 806)
User_73335,2025-06-04,Sydney,Australia,-34.1134,150.6466,Positive,"Smooth experience, finally fixed the bugs. (MsgID: 493)","Smooth experience, finally fixed the bugs. (MsgID:.."
User_57049,2025-05-02,London,UK,52.0439,-0.4813,Positive,Best application I've used in a while. (MsgID: 685),Best application I've used in a while. (MsgID: 685..
User_12875,2025-06-01,Cape Town,South Africa,-34.3047,19.4771,Neutral,"Update installed, no visible changes. (MsgID: 402)","Update installed, no visible changes. (MsgID: 402)"
User_11061,2025-12-04,Los Angeles,USA,34.0903,-118.1721,Positive,Best application I've used in a while. (MsgID: 381),Best application I've used in a while. (MsgID: 381..
User_89482,2025-12-18,Cape Town,South Africa,-34.1552,18.4729,Neutral,"Update installed, no visible changes. (MsgID: 150)","Update installed, no visible changes. (MsgID: 150)"
User_40162,2025-09-12,Singapore,Singapore,0.6763,104.2146,Neutral,Is the server down for maintenance? (MsgID: 894),Is the server down for maintenance? (MsgID: 894)
User_34920,2025-06-30,Cape Town,South Africa,-33.9389,19.1324,Neutral,How do I change my profile picture? (MsgID: 751),How do I change my profile picture? (MsgID: 751)
