Ticket_ID,Original_Text,Category,Cluster_Label,x,y
TKT-10167,нужна интеграция с 1С (Ticket #2770),Product,Feature Requests,9.398,-5.4947
TKT-67438,токен не валиден (Ticket #7323),Engineering,API Support,-7.054,-5.4536
TKT-64266,сделайте кнопку больше (Ticket #3725),Product,Feature Requests,7.9114,-3.0441
TKT-56036,сделайте кнопку больше (Ticket #7204),Product,Feature Requests,7.0878,-3.6554
TKT-23294,верните старый дизайн (Ticket #7149),Product,Feature Requests,6.3822,-2.8929
TKT-31319,медленно грузится (Ticket #4695),Engineering,Technical Bugs,-1.557,-7.9094
TKT-14379,webhook не приходит (Ticket #2207),Engineering,API Support,-5.9045,-4.3351
TKT-51774,забыл логин (Ticket #1328),Account,Login Issues,6.5986,5.2719
TKT-19725,верните деньги (Ticket #2715),Finance,Billing & Payments,-6.8738,7.8041
TKT-59212,забыл логин (Ticket #3787),Account,Login Issues,4.4764,2.1106
TKT-81702,хочу экспорт в PDF (Ticket #2228),Product,Feature Requests,7.9622,-3.6703
TKT-87860,токен не валиден (Ticket #6536),Engineering,API Support,-6.1084,-3.8272
TKT-14062,нужен акт сверки (Ticket #8909),Finance,Billing & Payments,-7.3848,5.691
TKT-89602,почему списали дважды? (Ticket #3703),Finance,Billing & Payments,-3.5529,7.3702
TKT-17019,webhook не приходит (Ticket #3573),Engineering,API Support,-7.1835,-3.2977
TKT-36941,добавьте темную тему (Ticket #6424),Product,Feature Requests,8.2599,-5.2309
TKT-82628,хочу экспорт в PDF (Ticket #7705),Product,Feature Requests,6.1068,-3.4346
TKT-96585,верните старый дизайн (Ticket #5346),Product,Feature Requests,8.1415,-4.2056
TKT-41135,документация устарела (Ticket #5872),Engineering,API Support,-3.4967,-6.2177
TKT-61498,приложение вылетает (Ticket #1813),Engineering,Technical Bugs,-0.3553,-7.2882
TKT-30131,нужен акт сверки (Ticket #9043),Finance,Billing & Payments,-7.1679,6.2346
TKT-10500,приложение вылетает (Ticket #6911),Engineering,Technical Bugs,1.1057,-7.9047
TKT-48607,медленно грузится (Ticket #2435),Engineering,Technical Bugs,-0.9008,-7.0537
TKT-36171,данные не сохранились (Ticket #8869),Engineering,Technical Bugs,1.3247,-6.4298
TKT-37125,где мой счет? (Ticket #1421),Finance,Billing & Payments,-2.635,5.9766
TKT-20739,хочу экспорт в PDF (Ticket #5781),Product,Feature Requests,9.0965,-5.8549
TKT-50416,ошибка 403 при входе (Ticket #2892),Account,Login Issues,5.0463,5.4934
TKT-74106,сделайте кнопку больше (Ticket #8715),Product,Feature Requests,7.0374,-2.3606
TKT-21945,данные не сохранились (Ticket #5341),Engineering,Technical Bugs,1.2128,-6.1011
TKT-34232,верните старый дизайн (Ticket #7349),Product,Feature Requests,8.8473,-4.2912
TKT-58418,документация устарела (Ticket #7249),Engineering,API Support,-6.449,-5.1867
TKT-15848,сброс пароля не работает (Ticket #8303),Account,Login Issues,4.382,6.0453
TKT-70956,нужна интеграция с 1С (Ticket #8204),Product,Feature Requests,6.8424,-2.0458
TKT-45200,забыл логин (Ticket #4706),Account,Login Issues,3.5718,6.3048
TKT-29808,верните старый дизайн (Ticket #2009),Product,Feature Requests,8.2616,-5.1746
TKT-21233,двухфакторка сломалась (Ticket #2584),Account,Login Issues,4.2874,4.8012
TKT-80968,данные не сохранились (Ticket #6632),Engineering,Technical Bugs,-0.0014,-7.8665
TKT-82561,медленно грузится (Ticket #4727),Engineering,Technical Bugs,-2.4779,-7.8232
TKT-78495,токен не валиден (Ticket #7342),Engineering,API Support,-6.1636,-3.7275
TKT-72236,ошибка 403 при входе (Ticket #9773),Account,Login Issues,2.8473,3.3735
TKT-72424,ошибка в json ответе (Ticket #4860),Engineering,API Support,-3.6086,-5.9352
TKT-61747,забыл логин (Ticket #2293),Account,Login Issues,5.207,5.613
TKT-75811,обновить данные карты (Ticket #1568),Finance,Billing & Payments,-5.6239,5.4095
TKT-84905,не приходит смс с кодом (Ticket #9467),Account,Login Issues,6.7411,7.1686
TKT-25765,данные не сохранились (Ticket #3415),Engineering,Technical Bugs,-1.0,-7.4339
TKT-31910,webhook не приходит (Ticket #3832),Engineering,API Support,-6.2429,-4.9077
TKT-26539,хочу экспорт в PDF (Ticket #4157),Product,Feature Requests,10.5981,-2.5713
TKT-20271,не могу войти (Ticket #7936),Account,Login Issues,3.9733,3.7665
TKT-92211,сделайте кнопку больше (Ticket #4308),Product,Feature Requests,8.1487,-4.9501
TKT-51910,сброс пароля не работает (Ticket #5225),Account,Login Issues,3.1076,4.0366
TKT-21406,данные не сохранились (Ticket #2097),Engineering,Technical Bugs,-0.266,-8.3792
TKT-82358,сделайте кнопку больше (Ticket #7510),Product,Feature Requests,8.5862,-1.1661
TKT-78116,верните деньги (Ticket #5525),Finance,Billing & Payments,-4.6682,1.9926
TKT-91665,медленно грузится (Ticket #1202),Engineering,Technical Bugs,-1.6703,-8.2133
TKT-64997,ошибка в json ответе (Ticket #9561),Engineering,API Support,-5.4768,-8.0387
TKT-29613,токен не валиден (Ticket #7790),Engineering,API Support,-5.5216,-5.5871
TKT-23845,кнопка не нажимается (Ticket #2641),Engineering,Technical Bugs,1.009,-7.4268
TKT-47498,верните старый дизайн (Ticket #2654),Product,Feature Requests,7.2921,-2.9869
TKT-63856,ошибка в json ответе (Ticket #6633),Engineering,API Support,-3.6101,-5.9985
TKT-95824,документация устарела (Ticket #7275),Engineering,API Support,-6.2129,-6.6266
TKT-14910,webhook не приходит (Ticket #8750),Engineering,API Support,-6.3176,-6.6357
TKT-62818,кнопка не нажимается (Ticket #5512),Engineering,Technical Bugs,-2.1312,-5.7233
TKT-15083,превышен лимит запросов (Ticket #7581),Engineering,API Support,-6.0685,-4.1196
TKT-41139,ошибка 403 при входе (Ticket #6431),Account,Login Issues,4.8668,5.1455
TKT-45203,добавьте темную тему (Ticket #8785),Product,Feature Requests,7.9821,-4.4018
TKT-54284,верните деньги (Ticket #1331),Finance,Billing & Payments,-3.3195,6.6651
TKT-46745,белый экран (Ticket #6094),Engineering,Technical Bugs,0.8345,-8.3692
TKT-39878,webhook не приходит (Ticket #2609),Engineering,API Support,-7.0308,-4.0237
TKT-68079,кнопка не нажимается (Ticket #5923),Engineering,Technical Bugs,-0.1532,-7.6727
TKT-64627,документация устарела (Ticket #5414),Engineering,API Support,-6.9947,-5.746
TKT-34633,верните старый дизайн (Ticket #2462),Product,Feature Requests,9.2667,-0.6991
TKT-63368,медленно грузится (Ticket #4463),Engineering,Technical Bugs,0.188,-5.7718
TKT-59009,webhook не приходит (Ticket #9462),Engineering,API Support,-5.27,-4.3708
TKT-30836,не могу войти (Ticket #9442),Account,Login Issues,4.5058,5.1583
TKT-76426,приложение вылетает (Ticket #6097),Engineering,Technical Bugs,-1.3876,-4.2925
TKT-78719,ошибка 403 при входе (Ticket #3222),Account,Login Issues,3.0349,5.1435
TKT-32772,не приходит смс с кодом (Ticket #1474),Account,Login Issues,5.1907,4.5593
TKT-17553,превышен лимит запросов (Ticket #4288),Engineering,API Support,-4.8266,-7.5268
TKT-69827,оплата не проходит (Ticket #1541),Finance,Billing & Payments,-6.1546,6.6029
TKT-36097,добавьте темную тему (Ticket #6904),Product,Feature Requests,6.6638,-1.8758
TKT-70846,забыл логин (Ticket #7035),Account,Login Issues,4.5664,4.923
TKT-93284,не приходит смс с кодом (Ticket #7503),Account,Login Issues,5.6348,5.0683
TKT-41711,токен не валиден (Ticket #1500),Engineering,API Support,-6.3924,-5.2561
TKT-87862,верните деньги (Ticket #9008),Finance,Billing & Payments,-4.2551,7.2482
TKT-72204,webhook не приходит (Ticket #3909),Engineering,API Support,-5.0214,-5.0577
TKT-55121,ошибка в json ответе (Ticket #6730),Engineering,API Support,-7.077,-6.5746
TKT-21847,кнопка не нажимается (Ticket #5237),Engineering,Technical Bugs,-0.5547,-5.9109
TKT-60667,верните деньги (Ticket #1449),Finance,Billing & Payments,-4.9457,6.0614
TKT-85007,добавьте темную тему (Ticket #3669),Product,Feature Requests,10.7684,-4.2145
TKT-94853,кнопка не нажимается (Ticket #4626),Engineering,Technical Bugs,-0.7169,-5.7065
TKT-45269,хочу экспорт в PDF (Ticket #4387),Product,Feature Requests,10.0544,-6.0972
TKT-77276,данные не сохранились (Ticket #7709),Engineering,Technical Bugs,-0.9122,-6.9538
TKT-72140,не могу войти (Ticket #1145),Account,Login Issues,4.3393,7.4932
TKT-88792,превышен лимит запросов (Ticket #3837),Engineering,API Support,-4.6335,-2.6357
TKT-43081,добавьте темную тему (Ticket #4666),Product,Feature Requests,6.8412,-2.045
TKT-94245,верните старый дизайн (Ticket #6004),Product,Feature Requests,8.6103,-2.0433
TKT-59345,верните деньги (Ticket #7943),Finance,Billing & Payments,-5.6981,4.5913
TKT-43029,белый экран (Ticket #8520),Engineering,Technical Bugs,0.8826,-5.0098
TKT-49602,превышен лимит запросов (Ticket #8646),Engineering,API Support,-4.2031,-2.7708
TKT-91737,двухфакторка сломалась (Ticket #9530),Account,Login Issues,3.6721,5.6874
TKT-10963,медленно грузится (Ticket #2676),Engineering,Technical Bugs,-1.6763,-6.5936
TKT-83591,ошибка 500 (Ticket #7131),Engineering,Technical Bugs,-0.6441,-6.1407
TKT-49121,обновить данные карты (Ticket #5631),Finance,Billing & Payments,-4.9439,5.8714
TKT-73142,данные не сохранились (Ticket #2771),Engineering,Technical Bugs,0.7378,-4.8656
TKT-46239,токен не валиден (Ticket #6509),Engineering,API Support,-5.1755,-3.2402
TKT-44229,документация устарела (Ticket #5536),Engineering,API Support,-8.2319,-5.7264
TKT-29651,документация устарела (Ticket #4086),Engineering,API Support,-5.8041,-5.4432
TKT-17441,нужен акт сверки (Ticket #4937),Finance,Billing & Payments,-7.2081,5.9613
TKT-96577,ошибка в json ответе (Ticket #7620),Engineering,API Support,-6.8146,-5.3736
TKT-13336,белый экран (Ticket #3292),Engineering,Technical Bugs,-0.1358,-8.5591
TKT-48745,данные не сохранились (Ticket #9148),Engineering,Technical Bugs,1.0231,-4.4553
TKT-63031,документация устарела (Ticket #7857),Engineering,API Support,-6.4353,-5.6619
TKT-86418,ошибка 403 при входе (Ticket #1578),Account,Login Issues,5.2749,6.2892
TKT-54979,двухфакторка сломалась (Ticket #4111),Account,Login Issues,6.2235,3.2277
TKT-99957,данные не сохранились (Ticket #4643),Engineering,Technical Bugs,-1.8414,-5.9935
TKT-98063,не приходит смс с кодом (Ticket #8794),Account,Login Issues,3.4759,5.3443
TKT-49347,верните деньги (Ticket #9311),Finance,Billing & Payments,-4.3791,5.319
TKT-48506,оплата не проходит (Ticket #3967),Finance,Billing & Payments,-4.3729,3.7982
TKT-26769,токен не валиден (Ticket #8713),Engineering,API Support,-3.6956,-6.4675
TKT-83273,данные не сохранились (Ticket #5237),Engineering,Technical Bugs,-1.787,-6.8871
TKT-95778,хочу экспорт в PDF (Ticket #6499),Product,Feature Requests,6.0933,-2.2239
TKT-56567,не могу войти (Ticket #4641),Account,Login Issues,3.6649,3.7636
TKT-65112,сброс пароля не работает (Ticket #6031),Account,Login Issues,4.8712,6.1993
TKT-44152,нужна интеграция с 1С (Ticket #7089),Product,Feature Requests,8.2133,-3.8299
TKT-70786,ошибка в json ответе (Ticket #5817),Engineering,API Support,-7.1681,-3.7914
TKT-17035,приложение вылетает (Ticket #8709),Engineering,Technical Bugs,-0.332,-6.4589
TKT-71894,данные не сохранились (Ticket #2166),Engineering,Technical Bugs,-0.4714,-8.6355
TKT-25704,превышен лимит запросов (Ticket #9199),Engineering,API Support,-5.0614,-5.9491
TKT-49106,сделайте кнопку больше (Ticket #9680),Product,Feature Requests,10.4144,-3.8366
TKT-29762,сделайте кнопку больше (Ticket #1885),Product,Feature Requests,8.6716,-3.775
TKT-54914,оплата не проходит (Ticket #4281),Finance,Billing & Payments,-4.1686,6.8816
TKT-28772,ошибка 403 при входе (Ticket #8496),Account,Login Issues,4.4661,3.916
TKT-20592,забыл логин (Ticket #3954),Account,Login Issues,7.3114,3.7426
TKT-92710,медленно грузится (Ticket #6449),Engineering,Technical Bugs,-0.8247,-9.1353
TKT-93165,хочу экспорт в PDF (Ticket #6134),Product,Feature Requests,6.9988,-3.0832
TKT-69251,приложение вылетает (Ticket #1077),Engineering,Technical Bugs,0.0128,-7.2691
TKT-32099,забыл логин (Ticket #4430),Account,Login Issues,6.6097,4.1687
TKT-74169,ошибка 500 (Ticket #3595),Engineering,Technical Bugs,-0.4069,-6.5559
TKT-90541,добавьте темную тему (Ticket #3120),Product,Feature Requests,6.1902,-5.3884
TKT-62873,ошибка 403 при входе (Ticket #8035),Account,Login Issues,4.6794,5.5558
TKT-60242,медленно грузится (Ticket #8821),Engineering,Technical Bugs,-0.9732,-8.3369
TKT-79963,добавьте темную тему (Ticket #1618),Product,Feature Requests,11.5049,-5.0954
TKT-11845,превышен лимит запросов (Ticket #7112),Engineering,API Support,-6.678,-4.4921
TKT-34979,верните деньги (Ticket #9700),Finance,Billing & Payments,-4.8208,6.437
TKT-92141,не могу войти (Ticket #1067),Account,Login Issues,5.1836,4.5162
TKT-39657,данные не сохранились (Ticket #5076),Engineering,Technical Bugs,-1.2556,-6.9651
TKT-50906,обновить данные карты (Ticket #6641),Finance,Billing & Payments,-5.0172,5.8439
TKT-60272,превышен лимит запросов (Ticket #2682),Engineering,API Support,-7.3129,-4.0929
TKT-31891,ошибка 500 (Ticket #6015),Engineering,Technical Bugs,0.9802,-7.5115
TKT-49085,не могу войти (Ticket #1749),Account,Login Issues,5.0408,5.2027
TKT-78195,нужна интеграция с 1С (Ticket #8469),Product,Feature Requests,9.7689,-2.4021
TKT-54280,ошибка в json ответе (Ticket #9587),Engineering,API Support,-5.9122,-5.1803
TKT-54922,медленно грузится (Ticket #3192),Engineering,Technical Bugs,-0.0739,-7.0506
TKT-34697,ошибка 403 при входе (Ticket #6885),Account,Login Issues,5.647,6.174
TKT-12506,сброс пароля не работает (Ticket #7609),Account,Login Issues,5.7237,3.9794
TKT-27197,сброс пароля не работает (Ticket #4675),Account,Login Issues,4.7244,2.6777
TKT-87292,превышен лимит запросов (Ticket #1359),Engineering,API Support,-6.1806,-4.1988
TKT-26143,ошибка в json ответе (Ticket #3768),Engineering,API Support,-6.9371,-5.5085
TKT-59177,верните деньги (Ticket #1612),Finance,Billing & Payments,-3.8802,5.7327
TKT-80088,данные не сохранились (Ticket #5190),Engineering,Technical Bugs,1.2782,-5.2569
TKT-87846,ошибка 500 (Ticket #1796),Engineering,Technical Bugs,1.1505,-6.5897
TKT-95664,где мой счет? (Ticket #2771),Finance,Billing & Payments,-5.6295,7.6226
TKT-25176,добавьте темную тему (Ticket #1790),Product,Feature Requests,8.5089,-3.9527
TKT-59840,сделайте кнопку больше (Ticket #8279),Product,Feature Requests,6.4559,-3.8704
TKT-43126,где мой счет? (Ticket #9966),Finance,Billing & Payments,-3.7848,5.8102
TKT-36934,webhook не приходит (Ticket #3508),Engineering,API Support,-6.8053,-5.1551
TKT-49467,данные не сохранились (Ticket #1152),Engineering,Technical Bugs,-0.2177,-7.1276
TKT-96832,ошибка 403 при входе (Ticket #2654),Account,Login Issues,3.1359,7.095
TKT-91631,ошибка в json ответе (Ticket #5423),Engineering,API Support,-4.5103,-5.4188
TKT-64896,ошибка в json ответе (Ticket #3247),Engineering,API Support,-5.4038,-3.7163
TKT-90962,не могу войти (Ticket #9381),Account,Login Issues,4.4959,4.1807
TKT-24943,где мой счет? (Ticket #5631),Finance,Billing & Payments,-4.7572,6.6505
TKT-36037,не могу войти (Ticket #9154),Account,Login Issues,4.9967,5.0253
TKT-44471,верните старый дизайн (Ticket #4272),Product,Feature Requests,7.0437,-0.8222
TKT-56913,нужен акт сверки (Ticket #4304),Finance,Billing & Payments,-5.8576,6.6255
TKT-48712,данные не сохранились (Ticket #7713),Engineering,Technical Bugs,0.1793,-7.3461
TKT-81845,сброс пароля не работает (Ticket #1645),Account,Login Issues,5.9141,3.8076
TKT-73001,сделайте кнопку больше (Ticket #4402),Product,Feature Requests,5.3875,-3.7858
TKT-10358,белый экран (Ticket #4842),Engineering,Technical Bugs,1.0391,-5.7982
TKT-24474,где мой счет? (Ticket #2458),Finance,Billing & Payments,-5.1278,5.4554
TKT-29548,нужен акт сверки (Ticket #9095),Finance,Billing & Payments,-3.0056,5.6013
TKT-19836,приложение вылетает (Ticket #9383),Engineering,Technical Bugs,0.1241,-4.5495
TKT-43540,обновить данные карты (Ticket #2659),Finance,Billing & Payments,-5.2549,7.8051
TKT-69867,данные не сохранились (Ticket #4787),Engineering,Technical Bugs,-0.7023,-5.7932
TKT-70853,верните деньги (Ticket #5327),Finance,Billing & Payments,-4.7291,6.0211
TKT-32898,добавьте темную тему (Ticket #2635),Product,Feature Requests,7.5014,-3.2231
TKT-57214,где мой счет? (Ticket #5760),Finance,Billing & Payments,-6.7054,5.3794
TKT-65836,данные не сохранились (Ticket #6123),Engineering,Technical Bugs,-1.607,-6.8083
TKT-22451,двухфакторка сломалась (Ticket #2898),Account,Login Issues,4.2092,3.0026
TKT-28139,токен не валиден (Ticket #1158),Engineering,API Support,-8.4907,-5.1033
TKT-53078,обновить данные карты (Ticket #3793),Finance,Billing & Payments,-5.5473,7.1582
TKT-91501,верните деньги (Ticket #8171),Finance,Billing & Payments,-6.2676,4.7298
TKT-58840,забыл логин (Ticket #2522),Account,Login Issues,3.8194,6.189
TKT-24920,забыл логин (Ticket #3996),Account,Login Issues,5.582,4.4386
TKT-69839,webhook не приходит (Ticket #7557),Engineering,API Support,-3.9482,-5.2025
TKT-72684,нужна интеграция с 1С (Ticket #7319),Product,Feature Requests,7.0473,-7.3294
TKT-24818,почему списали дважды? (Ticket #3732),Finance,Billing & Payments,-3.1162,6.0824
TKT-30892,оплата не проходит (Ticket #1960),Finance,Billing & Payments,-5.4099,6.0021
TKT-87430,приложение вылетает (Ticket #7816),Engineering,Technical Bugs,-0.1972,-6.7455
TKT-33758,сделайте кнопку больше (Ticket #8178),Product,Feature Requests,6.9774,-5.7553
TKT-57002,верните старый дизайн (Ticket #7221),Product,Feature Requests,7.5937,-2.1041
TKT-99714,ошибка 500 (Ticket #1472),Engineering,Technical Bugs,-1.121,-6.2632
TKT-73318,двухфакторка сломалась (Ticket #3140),Account,Login Issues,6.735,5.0196
TKT-63907,ошибка 403 при входе (Ticket #2850),Account,Login Issues,3.8074,5.5042
TKT-18301,webhook не приходит (Ticket #1753),Engineering,API Support,-4.423,-5.5299
TKT-11620,документация устарела (Ticket #6148),Engineering,API Support,-6.8152,-5.9891
TKT-85582,данные не сохранились (Ticket #9598),Engineering,Technical Bugs,-0.4594,-7.1485
TKT-97797,ошибка в json ответе (Ticket #4669),Engineering,API Support,-5.9595,-2.7403
TKT-78564,верните деньги (Ticket #9504),Finance,Billing & Payments,-3.4223,5.3214
TKT-66734,обновить данные карты (Ticket #2560),Finance,Billing & Payments,-4.2513,7.5606
TKT-55318,превышен лимит запросов (Ticket #8895),Engineering,API Support,-4.5817,-4.4229
TKT-29484,двухфакторка сломалась (Ticket #7305),Account,Login Issues,3.5007,3.6704
TKT-11526,нужен акт сверки (Ticket #1894),Finance,Billing & Payments,-4.6429,4.6988
TKT-71510,хочу экспорт в PDF (Ticket #9283),Product,Feature Requests,6.116,-3.621
TKT-19812,ошибка 403 при входе (Ticket #3709),Account,Login Issues,4.2628,4.1483
TKT-41574,почему списали дважды? (Ticket #6253),Finance,Billing & Payments,-4.1342,6.1288
TKT-16599,забыл логин (Ticket #5557),Account,Login Issues,6.9275,5.1939
TKT-82154,верните старый дизайн (Ticket #4648),Product,Feature Requests,7.8201,-5.7198
TKT-62858,обновить данные карты (Ticket #7203),Finance,Billing & Payments,-7.7577,5.3776
TKT-70174,оплата не проходит (Ticket #2291),Finance,Billing & Payments,-5.3935,6.9613
TKT-21536,сделайте кнопку больше (Ticket #8341),Product,Feature Requests,7.5614,-4.1816
TKT-51426,webhook не приходит (Ticket #8324),Engineering,API Support,-6.8422,-5.2847
TKT-95638,не могу войти (Ticket #9148),Account,Login Issues,4.3566,4.6832
TKT-62879,токен не валиден (Ticket #2681),Engineering,API Support,-6.3824,-3.7013
TKT-83024,сделайте кнопку больше (Ticket #1587),Product,Feature Requests,7.5538,-4.8742
TKT-21913,не приходит смс с кодом (Ticket #1002),Account,Login Issues,5.208,3.8525
TKT-76628,нужен акт сверки (Ticket #5990),Finance,Billing & Payments,-4.6166,7.9843
TKT-95799,ошибка в json ответе (Ticket #4389),Engineering,API Support,-4.1457,-2.1029
TKT-54676,обновить данные карты (Ticket #8474),Finance,Billing & Payments,-6.1131,7.2831
TKT-39218,документация устарела (Ticket #1889),Engineering,API Support,-7.3168,-6.7723
TKT-83420,ошибка 403 при входе (Ticket #6439),Account,Login Issues,8.2136,5.0776
TKT-96136,ошибка 500 (Ticket #8751),Engineering,Technical Bugs,-0.1733,-7.4151
TKT-24945,белый экран (Ticket #8414),Engineering,Technical Bugs,-1.8392,-7.2355
TKT-10287,приложение вылетает (Ticket #4633),Engineering,Technical Bugs,-0.032,-8.0483
TKT-93055,верните деньги (Ticket #6818),Finance,Billing & Payments,-4.6431,5.8779
TKT-78417,верните деньги (Ticket #9973),Finance,Billing & Payments,-5.5217,6.555
TKT-16000,забыл логин (Ticket #2741),Account,Login Issues,5.1717,6.0195
TKT-28408,сброс пароля не работает (Ticket #9067),Account,Login Issues,2.8449,4.2066
TKT-24019,данные не сохранились (Ticket #7704),Engineering,Technical Bugs,1.3814,-7.2628
TKT-34581,белый экран (Ticket #4209),Engineering,Technical Bugs,-1.9965,-5.741
TKT-38257,добавьте темную тему (Ticket #7437),Product,Feature Requests,8.5152,-3.5444
TKT-54293,ошибка 403 при входе (Ticket #4122),Account,Login Issues,4.8507,4.3172
TKT-16094,где мой счет? (Ticket #7790),Finance,Billing & Payments,-6.2362,8.8809
TKT-69048,верните старый дизайн (Ticket #3018),Product,Feature Requests,8.7031,-4.8841
TKT-27647,медленно грузится (Ticket #9260),Engineering,Technical Bugs,0.2756,-8.1063
TKT-79515,ошибка 403 при входе (Ticket #1071),Account,Login Issues,4.8602,6.9978
TKT-82512,данные не сохранились (Ticket #1795),Engineering,Technical Bugs,-0.1049,-6.342
TKT-76628,ошибка 403 при входе (Ticket #8912),Account,Login Issues,5.0717,6.1394
TKT-26827,превышен лимит запросов (Ticket #3845),Engineering,API Support,-4.1602,-3.7954
TKT-96182,добавьте темную тему (Ticket #7347),Product,Feature Requests,7.6848,-4.4037
TKT-76074,верните старый дизайн (Ticket #6273),Product,Feature Requests,6.3405,-5.4171
TKT-89822,ошибка 403 при входе (Ticket #7859),Account,Login Issues,5.2178,6.458
TKT-62149,хочу экспорт в PDF (Ticket #5482),Product,Feature Requests,10.2894,-4.0871
TKT-69355,нужна интеграция с 1С (Ticket #5819),Product,Feature Requests,5.9306,-4.8872
TKT-64099,хочу экспорт в PDF (Ticket #3263),Product,Feature Requests,7.3144,-3.7641
TKT-49179,верните старый дизайн (Ticket #9393),Product,Feature Requests,7.5807,-4.9271
TKT-51144,данные не сохранились (Ticket #9975),Engineering,Technical Bugs,-1.8787,-5.7689
TKT-36330,данные не сохранились (Ticket #4560),Engineering,Technical Bugs,1.0241,-7.4433
TKT-99995,кнопка не нажимается (Ticket #5760),Engineering,Technical Bugs,-0.2808,-7.8113
TKT-95208,документация устарела (Ticket #3173),Engineering,API Support,-6.336,-6.5348
TKT-81105,оплата не проходит (Ticket #9255),Finance,Billing & Payments,-4.0122,6.8198
TKT-25126,двухфакторка сломалась (Ticket #6281),Account,Login Issues,3.599,5.6247
TKT-86389,забыл логин (Ticket #8870),Account,Login Issues,7.0005,5.1458
TKT-98374,не приходит смс с кодом (Ticket #7839),Account,Login Issues,6.3402,5.2237
TKT-79979,странное поведение системы... не понимаю (Ticket #0000),Uncategorized,Noise,0.6677,-0.2584
TKT-47477,странное поведение системы... не понимаю (Ticket #0000),Uncategorized,Noise,1.8125,0.877
TKT-65363,странное поведение системы... не понимаю (Ticket #0000),Uncategorized,Noise,1.7207,0.1104
TKT-11673,странное поведение системы... не понимаю (Ticket #0000),Uncategorized,Noise,-0.9644,-1.7887
TKT-78515,странное поведение системы... не понимаю (Ticket #0000),Uncategorized,Noise,0.9043,-1.5148
TKT-23955,странное поведение системы... не понимаю (Ticket #0000),Uncategorized,Noise,-0.7889,0.1299
TKT-13312,странное поведение системы... не понимаю (Ticket #0000),Uncategorized,Noise,0.2577,0.4023
TKT-59921,странное поведение системы... не понимаю (Ticket #0000),Uncategorized,Noise,-1.335,-0.4811
TKT-29048,странное поведение системы... не понимаю (Ticket #0000),Uncategorized,Noise,0.4688,1.8793
TKT-16955,странное поведение системы... не понимаю (Ticket #0000),Uncategorized,Noise,0.9105,1.6904
TKT-97851,странное поведение системы... не понимаю (Ticket #0000),Uncategorized,Noise,1.0488,0.3669
TKT-17419,странное поведение системы... не понимаю (Ticket #0000),Uncategorized,Noise,-1.2319,0.6667
TKT-36201,странное поведение системы... не понимаю (Ticket #0000),Uncategorized,Noise,0.4935,0.4099
TKT-44993,странное поведение системы... не понимаю (Ticket #0000),Uncategorized,Noise,-0.0409,0.1146
TKT-31094,странное поведение системы... не понимаю (Ticket #0000),Uncategorized,Noise,-0.6622,0.0773
TKT-47567,странное поведение системы... не понимаю (Ticket #0000),Uncategorized,Noise,-1.2098,1.2207
TKT-99573,странное поведение системы... не понимаю (Ticket #0000),Uncategorized,Noise,-1.2569,-1.6601
TKT-42841,странное поведение системы... не понимаю (Ticket #0000),Uncategorized,Noise,-0.255,0.6332
TKT-29192,странное поведение системы... не понимаю (Ticket #0000),Uncategorized,Noise,-0.2491,-0.893
TKT-18130,странное поведение системы... не понимаю (Ticket #0000),Uncategorized,Noise,0.2327,-0.612
TKT-48684,странное поведение системы... не понимаю (Ticket #0000),Uncategorized,Noise,1.7315,1.6906
TKT-36738,странное поведение системы... не понимаю (Ticket #0000),Uncategorized,Noise,0.0095,-0.6885
TKT-80932,странное поведение системы... не понимаю (Ticket #0000),Uncategorized,Noise,0.9485,-1.8531
TKT-14234,странное поведение системы... не понимаю (Ticket #0000),Uncategorized,Noise,-0.1009,-0.6547
TKT-57013,странное поведение системы... не понимаю (Ticket #0000),Uncategorized,Noise,1.6821,-1.952
TKT-69322,странное поведение системы... не понимаю (Ticket #0000),Uncategorized,Noise,0.2113,0.9627
TKT-23432,странное поведение системы... не понимаю (Ticket #0000),Uncategorized,Noise,-0.0599,-1.6584
TKT-90754,странное поведение системы... не понимаю (Ticket #0000),Uncategorized,Noise,1.8898,0.072
TKT-98542,странное поведение системы... не понимаю (Ticket #0000),Uncategorized,Noise,0.4567,-1.0536
TKT-83647,странное поведение системы... не понимаю (Ticket #0000),Uncategorized,Noise,-0.066,-0.2834
TKT-39400,странное поведение системы... не понимаю (Ticket #0000),Uncategorized,Noise,-1.7004,-1.5754
TKT-94819,странное поведение системы... не понимаю (Ticket #0000),Uncategorized,Noise,1.3499,-1.0407
TKT-83566,странное поведение системы... не понимаю (Ticket #0000),Uncategorized,Noise,-1.2202,0.0196
TKT-60972,странное поведение системы... не понимаю (Ticket #0000),Uncategorized,Noise,1.075,-1.7522
TKT-41142,странное поведение системы... не понимаю (Ticket #0000),Uncategorized,Noise,0.3072,-1.5232
TKT-76967,странное поведение системы... не понимаю (Ticket #0000),Uncategorized,Noise,-1.8542,-1.789
TKT-47701,странное поведение системы... не понимаю (Ticket #0000),Uncategorized,Noise,1.3367,-1.5281
TKT-97096,странное поведение системы... не понимаю (Ticket #0000),Uncategorized,Noise,-1.8194,-0.2484
TKT-16157,странное поведение системы... не понимаю (Ticket #0000),Uncategorized,Noise,1.376,-0.9504
TKT-60014,странное поведение системы... не понимаю (Ticket #0000),Uncategorized,Noise,-0.3131,-1.8403
