Timestamp,Model_Name,Total_Tokens,Latency_Seconds,Cost_USD
2026-01-31 07:40:13.636379,gemini-1.5-pro,1447,14.91,0.0072
2026-01-31 07:47:10.636379,gpt-4o,5245,42.24,0.0787
2026-01-31 07:54:45.636379,gpt-4o,7728,62.73,0.1159
2026-01-31 08:02:35.636379,gpt-4o,723,6.04,0.0108
2026-01-31 08:15:11.636379,gemini-1.5-pro,782,6.95,0.0039
2026-01-31 08:19:14.636379,gemini-1.5-pro,1571,16.87,0.0079
2026-01-31 08:21:48.636379,gemini-1.5-pro,2459,25.54,0.0123
2026-01-31 08:27:10.636379,gpt-4o,1070,8.81,0.0161
2026-01-31 08:36:34.636379,gemini-1.5-pro,6989,71.55,0.0349
2026-01-31 08:39:11.636379,gpt-4o,2762,22.06,0.0414
2026-01-31 08:39:31.636379,gemini-1.5-pro,1880,19.61,0.0094
2026-01-31 08:45:14.636379,gpt-4o,430,3.87,0.0064
2026-01-31 08:48:56.636379,gpt-4o,485,3.53,0.0073
2026-01-31 08:51:24.636379,gpt-4o,2394,19.51,0.0359
2026-01-31 08:51:40.636379,gemini-1.5-pro,214,9.74,0.0011
2026-01-31 09:00:49.636379,gpt-4o,4977,40.1,0.0747
2026-01-31 09:05:09.636379,gpt-4o,1543,12.19,0.0231
2026-01-31 09:06:17.636379,gpt-4o,30000,241.15,0.45
2026-01-31 09:17:22.636379,gpt-4o,18177,146.4,0.2727
2026-01-31 09:19:11.636379,gpt-4o,1508,11.64,0.0226
2026-01-31 09:27:26.636379,gpt-4o,1625,13.95,0.0244
2026-01-31 09:30:04.636379,gemini-1.5-pro,4893,49.55,0.0245
2026-01-31 09:30:13.636379,gemini-1.5-pro,9928,100.43,0.0496
2026-01-31 09:37:45.636379,gpt-4o,351,2.58,0.0053
2026-01-31 09:38:48.636379,gemini-1.5-pro,302,3.49,0.0015
2026-01-31 09:43:51.636379,gemini-1.5-pro,970,10.55,0.0048
2026-01-31 09:59:34.636379,gpt-4o,3238,37.34,0.0486
2026-01-31 10:06:54.636379,gpt-4o,2971,35.39,0.0446
2026-01-31 10:10:23.636379,gpt-4o,5269,42.73,0.079
2026-01-31 10:13:29.636379,gemini-1.5-pro,544,18.81,0.0027
2026-01-31 10:23:02.636379,gpt-4o,178,1.75,0.0027
2026-01-31 10:25:29.636379,gemini-1.5-pro,4264,57.26,0.0213
2026-01-31 10:25:39.636379,gpt-4o,789,7.78,0.0118
2026-01-31 10:26:57.636379,gemini-1.5-pro,240,2.67,0.0012
2026-01-31 10:27:47.636379,gpt-4o,2090,17.19,0.0313
2026-01-31 10:27:53.636379,gpt-4o,3996,33.42,0.0599
2026-01-31 10:32:18.636379,gemini-1.5-pro,1600,17.38,0.008
2026-01-31 10:36:32.636379,gemini-1.5-pro,1143,24.34,0.0057
2026-01-31 10:48:53.636379,gemini-1.5-pro,1541,16.71,0.0077
2026-01-31 10:59:50.636379,gemini-1.5-pro,1248,14.25,0.0062
2026-01-31 11:00:31.636379,gemini-1.5-pro,469,5.92,0.0023
2026-01-31 11:25:09.636379,gemini-1.5-pro,884,24.08,0.0044
2026-01-31 11:27:24.636379,gpt-4o,3045,24.44,0.0457
2026-01-31 11:33:28.636379,gemini-1.5-pro,2494,25.6,0.0125
2026-01-31 11:35:39.636379,gpt-4o,2138,17.27,0.0321
2026-01-31 11:48:05.636379,gpt-4o,668,13.34,0.01
2026-01-31 11:53:09.636379,gemini-1.5-pro,1507,16.92,0.0075
2026-01-31 11:56:24.636379,gpt-4o,204,2.69,0.0031
2026-01-31 11:59:42.636379,gemini-1.5-pro,2161,22.88,0.0108
2026-01-31 12:06:27.636379,gemini-1.5-pro,7546,76.12,0.0377
2026-01-31 12:09:42.636379,gpt-4o,414,3.56,0.0062
2026-01-31 12:11:51.636379,gpt-4o,1006,8.41,0.0151
2026-01-31 12:26:09.636379,gemini-1.5-pro,2512,25.92,0.0126
2026-01-31 12:35:22.636379,gemini-1.5-pro,6328,63.7,0.0316
2026-01-31 12:49:43.636379,gpt-4o,1154,9.8,0.0173
2026-01-31 12:53:51.636379,gpt-4o,904,7.76,0.0136
2026-01-31 12:53:58.636379,gpt-4o,252,2.55,0.0038
2026-01-31 12:55:10.636379,gpt-4o,2005,17.27,0.0301
2026-01-31 12:58:49.636379,gemini-1.5-pro,13933,140.8,0.0697
2026-01-31 13:04:27.636379,gemini-1.5-pro,2385,24.87,0.0119
2026-01-31 13:05:24.636379,gemini-1.5-pro,1768,18.64,0.0088
2026-01-31 13:08:34.636379,gemini-1.5-pro,2495,26.87,0.0125
2026-01-31 13:11:37.636379,gpt-4o,1788,13.44,0.0268
2026-01-31 13:15:52.636379,gpt-4o,801,18.55,0.012
2026-01-31 13:18:49.636379,gemini-1.5-pro,4118,43.26,0.0206
2026-01-31 13:24:19.636379,gemini-1.5-pro,2265,23.61,0.0113
2026-01-31 13:31:04.636379,gemini-1.5-pro,1840,18.64,0.0092
2026-01-31 13:37:03.636379,gemini-1.5-pro,681,6.93,0.0034
2026-01-31 13:38:23.636379,gemini-1.5-pro,6657,67.1,0.0333
2026-01-31 13:53:38.636379,gemini-1.5-pro,3514,36.74,0.0176
2026-01-31 14:05:04.636379,gemini-1.5-pro,1040,11.81,0.0052
2026-01-31 14:12:25.636379,gemini-1.5-pro,4923,49.24,0.0246
2026-01-31 14:15:28.636379,gemini-1.5-pro,1099,11.32,0.0055
2026-01-31 14:16:00.636379,gpt-4o,827,7.5,0.0124
2026-01-31 14:16:18.636379,gemini-1.5-pro,845,9.04,0.0042
2026-01-31 14:16:51.636379,gpt-4o,307,3.19,0.0046
2026-01-31 14:16:58.636379,gpt-4o,2897,22.91,0.0435
2026-01-31 14:32:17.636379,gemini-1.5-pro,289,3.7,0.0014
2026-01-31 14:41:35.636379,gemini-1.5-pro,529,6.04,0.0026
2026-01-31 14:42:52.636379,gpt-4o,226,2.79,0.0034
2026-01-31 14:47:52.636379,gpt-4o,1658,13.96,0.0249
2026-01-31 14:49:07.636379,gemini-1.5-pro,1555,16.42,0.0078
2026-01-31 15:12:27.636379,gpt-4o,1304,20.64,0.0196
2026-01-31 15:15:56.636379,gemini-1.5-pro,637,7.66,0.0032
2026-01-31 15:17:47.636379,gemini-1.5-pro,559,7.25,0.0028
2026-01-31 15:27:00.636379,gemini-1.5-pro,2876,28.78,0.0144
2026-01-31 15:27:02.636379,gpt-4o,1042,9.17,0.0156
2026-01-31 15:27:45.636379,gpt-4o,2480,19.38,0.0372
2026-01-31 15:32:15.636379,gemini-1.5-pro,746,8.57,0.0037
2026-01-31 15:34:34.636379,gpt-4o,2166,18.42,0.0325
2026-01-31 15:35:07.636379,gpt-4o,6656,53.36,0.0998
2026-01-31 15:48:09.636379,gpt-4o,3249,26.36,0.0487
2026-01-31 15:48:38.636379,gpt-4o,1197,10.09,0.018
2026-01-31 16:08:39.636379,gpt-4o,2338,18.45,0.0351
2026-01-31 16:12:26.636379,gpt-4o,1421,12.14,0.0213
2026-01-31 16:15:36.636379,gpt-4o,1822,14.14,0.0273
2026-01-31 16:17:48.636379,gemini-1.5-pro,1305,13.74,0.0065
2026-01-31 16:33:49.636379,gpt-4o,1534,13.66,0.023
2026-01-31 16:42:29.636379,gpt-4o,2235,18.48,0.0335
2026-01-31 16:43:13.636379,gpt-4o,669,5.21,0.01
2026-01-31 16:43:47.636379,gpt-4o,654,5.22,0.0098
2026-01-31 16:44:43.636379,gpt-4o,450,3.27,0.0068
2026-01-31 16:51:22.636379,gpt-4o,364,3.72,0.0055
2026-01-31 16:51:39.636379,gpt-4o,535,4.15,0.008
2026-01-31 16:58:34.636379,gpt-4o,2120,17.9,0.0318
2026-01-31 17:08:13.636379,gemini-1.5-pro,740,8.29,0.0037
2026-01-31 17:08:49.636379,gpt-4o,3021,23.7,0.0453
2026-01-31 17:11:31.636379,gpt-4o,1871,14.53,0.0281
2026-01-31 17:22:09.636379,gpt-4o,252,2.06,0.0038
2026-01-31 17:29:30.636379,gpt-4o,3480,28.25,0.0522
2026-01-31 17:36:31.636379,gemini-1.5-pro,4067,42.09,0.0203
2026-01-31 17:43:35.636379,gemini-1.5-pro,669,7.73,0.0033
2026-01-31 17:56:45.636379,gemini-1.5-pro,2752,28.67,0.0138
2026-01-31 18:06:06.636379,gemini-1.5-pro,767,17.29,0.0038
2026-01-31 18:07:29.636379,gemini-1.5-pro,1993,19.9,0.01
2026-01-31 18:22:55.636379,gemini-1.5-pro,510,5.91,0.0026
2026-01-31 18:23:30.636379,gemini-1.5-pro,300,4.11,0.0015
2026-01-31 18:30:29.636379,gemini-1.5-pro,1232,13.08,0.0062
2026-01-31 18:31:34.636379,gemini-1.5-pro,1597,16.68,0.008
2026-01-31 18:43:35.636379,gemini-1.5-pro,1214,12.74,0.0061
2026-01-31 18:56:59.636379,gemini-1.5-pro,553,6.59,0.0028
2026-01-31 18:58:37.636379,gemini-1.5-pro,1212,12.66,0.0061
2026-01-31 19:16:13.636379,gemini-1.5-pro,2366,25.14,0.0118
2026-01-31 19:18:40.636379,gemini-1.5-pro,1728,24.42,0.0086
2026-01-31 19:18:47.636379,gemini-1.5-pro,2170,21.66,0.0108
2026-01-31 19:21:43.636379,gemini-1.5-pro,925,9.82,0.0046
2026-01-31 19:22:34.636379,gpt-4o,5835,47.95,0.0875
2026-01-31 19:22:52.636379,gemini-1.5-pro,557,6.78,0.0028
2026-01-31 19:23:14.636379,gpt-4o,2944,24.4,0.0442
2026-01-31 19:29:16.636379,gemini-1.5-pro,5895,59.45,0.0295
2026-01-31 19:29:29.636379,gemini-1.5-pro,2924,29.49,0.0146
2026-01-31 19:29:39.636379,gpt-4o,1476,11.92,0.0221
2026-01-31 19:31:50.636379,gemini-1.5-pro,1066,12.04,0.0053
2026-01-31 19:32:59.636379,gpt-4o,5095,40.67,0.0764
2026-01-31 19:35:33.636379,gpt-4o,435,4.97,0.0065
2026-01-31 19:35:40.636379,gpt-4o,685,6.04,0.0103
2026-01-31 19:40:43.636379,gemini-1.5-pro,1214,13.89,0.0061
2026-01-31 19:42:52.636379,gemini-1.5-pro,6233,63.72,0.0312
2026-01-31 19:43:05.636379,gemini-1.5-pro,2643,26.28,0.0132
2026-01-31 19:46:28.636379,gpt-4o,686,5.64,0.0103
2026-01-31 19:49:43.636379,gpt-4o,1325,11.31,0.0199
2026-01-31 19:55:33.636379,gemini-1.5-pro,978,10.3,0.0049
2026-01-31 19:56:05.636379,gemini-1.5-pro,889,10.01,0.0044
2026-01-31 19:56:54.636379,gemini-1.5-pro,4812,50.17,0.0241
2026-01-31 19:57:11.636379,gemini-1.5-pro,458,6.25,0.0023
2026-01-31 20:05:00.636379,gemini-1.5-pro,9034,92.35,0.0452
2026-01-31 20:06:05.636379,gpt-4o,4139,33.32,0.0621
2026-01-31 20:10:03.636379,gpt-4o,5382,44.6,0.0807
2026-01-31 20:17:57.636379,gpt-4o,1138,9.39,0.0171
2026-01-31 20:23:31.636379,gemini-1.5-pro,1556,16.31,0.0078
2026-01-31 20:31:35.636379,gpt-4o,431,4.2,0.0065
2026-01-31 20:52:08.636379,gpt-4o,1069,9.12,0.016
2026-01-31 20:52:29.636379,gpt-4o,2962,25.03,0.0444
2026-01-31 21:00:56.636379,gpt-4o,6608,54.35,0.0991
2026-01-31 21:03:32.636379,gpt-4o,597,5.6,0.009
2026-01-31 21:09:35.636379,gemini-1.5-pro,1254,12.65,0.0063
2026-01-31 21:11:26.636379,gpt-4o,1554,13.78,0.0233
2026-01-31 21:14:32.636379,gemini-1.5-pro,447,6.14,0.0022
2026-01-31 21:16:31.636379,gemini-1.5-pro,3266,33.5,0.0163
2026-01-31 21:16:47.636379,gemini-1.5-pro,876,8.75,0.0044
2026-01-31 21:18:24.636379,gemini-1.5-pro,1487,14.84,0.0074
2026-01-31 21:18:56.636379,gemini-1.5-pro,1150,11.74,0.0058
2026-01-31 21:33:41.636379,gpt-4o,821,7.06,0.0123
2026-01-31 21:41:00.636379,gpt-4o,1795,15.68,0.0269
2026-01-31 21:44:23.636379,gemini-1.5-pro,1457,15.91,0.0073
2026-01-31 21:51:38.636379,gemini-1.5-pro,1246,13.89,0.0062
2026-01-31 21:51:59.636379,gemini-1.5-pro,872,9.84,0.0044
2026-01-31 21:53:30.636379,gpt-4o,2488,20.56,0.0373
2026-01-31 22:23:07.636379,gemini-1.5-pro,9448,95.42,0.0472
2026-01-31 22:28:36.636379,gpt-4o,2079,16.63,0.0312
2026-01-31 22:34:02.636379,gemini-1.5-pro,4895,55.04,0.0245
2026-01-31 22:36:33.636379,gpt-4o,450,3.67,0.0068
2026-01-31 22:42:20.636379,gemini-1.5-pro,2117,21.65,0.0106
2026-01-31 22:47:48.636379,gpt-4o,603,5.27,0.009
2026-01-31 22:53:55.636379,gemini-1.5-pro,412,4.93,0.0021
2026-01-31 22:55:54.636379,gpt-4o,863,7.57,0.0129
2026-01-31 22:56:34.636379,gpt-4o,5954,47.76,0.0893
2026-01-31 23:00:10.636379,gpt-4o,4675,38.26,0.0701
2026-01-31 23:16:50.636379,gpt-4o,2305,19.85,0.0346
2026-01-31 23:19:04.636379,gpt-4o,390,3.33,0.0058
2026-01-31 23:19:36.636379,gpt-4o,1485,13.61,0.0223
2026-01-31 23:26:55.636379,gpt-4o,2444,21.04,0.0367
2026-01-31 23:31:00.636379,gemini-1.5-pro,2154,22.35,0.0108
2026-01-31 23:35:14.636379,gemini-1.5-pro,286,11.88,0.0014
2026-01-31 23:43:00.636379,gemini-1.5-pro,742,7.89,0.0037
2026-01-31 23:46:30.636379,gemini-1.5-pro,1695,18.19,0.0085
2026-02-01 00:06:20.636379,gemini-1.5-pro,3091,32.92,0.0155
2026-02-01 00:06:39.636379,gpt-4o,201,2.03,0.003
2026-02-01 00:10:06.636379,gpt-4o,1537,13.15,0.0231
2026-02-01 00:14:05.636379,gpt-4o,2086,17.1,0.0313
2026-02-01 00:17:08.636379,gpt-4o,4228,35.18,0.0634
2026-02-01 00:20:55.636379,gpt-4o,3615,30.26,0.0542
2026-02-01 00:22:20.636379,gemini-1.5-pro,3237,39.01,0.0162
2026-02-01 00:26:10.636379,gemini-1.5-pro,812,9.9,0.0041
2026-02-01 00:36:20.636379,gemini-1.5-pro,268,3.46,0.0013
2026-02-01 00:42:08.636379,gemini-1.5-pro,1220,13.54,0.0061
2026-02-01 00:43:26.636379,gpt-4o,4922,40.4,0.0738
2026-02-01 00:45:34.636379,gpt-4o,7284,57.29,0.1093
2026-02-01 00:46:42.636379,gpt-4o,3679,29.61,0.0552
2026-02-01 00:48:29.636379,gemini-1.5-pro,2777,28.63,0.0139
2026-02-01 00:49:44.636379,gpt-4o,2642,21.43,0.0396
2026-02-01 00:51:59.636379,gemini-1.5-pro,1036,10.8,0.0052
2026-02-01 00:55:09.636379,gpt-4o,1587,13.76,0.0238
2026-02-01 00:59:49.636379,gpt-4o,9595,77.03,0.1439
2026-02-01 01:07:14.636379,gemini-1.5-pro,704,8.01,0.0035
2026-02-01 01:10:41.636379,gpt-4o,9088,73.71,0.1363
2026-02-01 01:20:04.636379,gpt-4o,1310,19.66,0.0196
2026-02-01 01:20:08.636379,gemini-1.5-pro,6805,68.49,0.034
2026-02-01 01:27:22.636379,gpt-4o,442,3.81,0.0066
2026-02-01 01:34:47.636379,gemini-1.5-pro,3248,34.32,0.0162
2026-02-01 01:42:00.636379,gpt-4o,865,7.56,0.013
2026-02-01 01:44:15.636379,gpt-4o,439,3.39,0.0066
2026-02-01 01:48:21.636379,gpt-4o,2249,23.8,0.0337
2026-02-01 01:58:05.636379,gpt-4o,4961,40.51,0.0744
2026-02-01 02:00:45.636379,gpt-4o,776,6.65,0.0116
2026-02-01 02:03:15.636379,gpt-4o,403,3.96,0.006
2026-02-01 02:36:31.636379,gpt-4o,1649,14.05,0.0247
2026-02-01 02:39:20.636379,gpt-4o,1656,13.06,0.0248
2026-02-01 02:48:07.636379,gemini-1.5-pro,3128,31.84,0.0156
2026-02-01 02:49:10.636379,gemini-1.5-pro,4673,48.71,0.0234
2026-02-01 02:49:27.636379,gpt-4o,1703,14.82,0.0255
2026-02-01 02:51:44.636379,gpt-4o,11562,93.12,0.1734
2026-02-01 02:55:14.636379,gemini-1.5-pro,2262,23.57,0.0113
2026-02-01 02:56:35.636379,gpt-4o,1278,10.71,0.0192
2026-02-01 02:59:03.636379,gpt-4o,360,2.51,0.0054
2026-02-01 03:02:21.636379,gemini-1.5-pro,1390,14.4,0.007
2026-02-01 03:05:18.636379,gpt-4o,1291,11.03,0.0194
2026-02-01 03:07:18.636379,gpt-4o,4723,38.06,0.0708
2026-02-01 03:07:44.636379,gemini-1.5-pro,2871,29.0,0.0144
2026-02-01 03:08:12.636379,gpt-4o,555,4.49,0.0083
2026-02-01 03:24:31.636379,gpt-4o,2147,18.39,0.0322
2026-02-01 03:27:15.636379,gemini-1.5-pro,3538,35.93,0.0177
2026-02-01 03:35:03.636379,gpt-4o,8333,67.75,0.125
2026-02-01 03:37:24.636379,gemini-1.5-pro,4391,44.86,0.022
2026-02-01 03:41:33.636379,gpt-4o,3869,31.34,0.058
2026-02-01 03:49:42.636379,gpt-4o,1920,15.48,0.0288
2026-02-01 03:57:29.636379,gemini-1.5-pro,2665,27.78,0.0133
2026-02-01 03:59:06.636379,gemini-1.5-pro,6307,64.39,0.0315
2026-02-01 04:07:20.636379,gpt-4o,476,4.69,0.0071
2026-02-01 04:11:33.636379,gemini-1.5-pro,1274,12.9,0.0064
2026-02-01 04:15:46.636379,gemini-1.5-pro,834,8.89,0.0042
2026-02-01 04:28:08.636379,gpt-4o,2641,21.43,0.0396
2026-02-01 04:28:26.636379,gpt-4o,6187,49.04,0.0928
2026-02-01 04:32:38.636379,gpt-4o,995,8.69,0.0149
2026-02-01 04:35:52.636379,gemini-1.5-pro,165,2.75,0.0008
2026-02-01 04:36:55.636379,gemini-1.5-pro,1197,13.06,0.006
2026-02-01 04:46:51.636379,gemini-1.5-pro,4507,46.07,0.0225
2026-02-01 04:54:15.636379,gemini-1.5-pro,3095,31.59,0.0155
2026-02-01 04:56:53.636379,gpt-4o,2774,22.29,0.0416
2026-02-01 04:58:13.636379,gemini-1.5-pro,1366,14.3,0.0068
2026-02-01 05:04:20.636379,gpt-4o,503,4.68,0.0075
2026-02-01 05:15:27.636379,gemini-1.5-pro,3026,31.7,0.0151
2026-02-01 05:21:14.636379,gpt-4o,785,6.82,0.0118
2026-02-01 05:24:59.636379,gpt-4o,16060,129.0,0.2409
2026-02-01 05:28:03.636379,gpt-4o,3198,25.17,0.048
2026-02-01 05:29:51.636379,gemini-1.5-pro,1011,11.1,0.0051
2026-02-01 05:30:47.636379,gpt-4o,981,9.03,0.0147
2026-02-01 05:31:23.636379,gpt-4o,1647,13.62,0.0247
2026-02-01 05:34:39.636379,gemini-1.5-pro,1422,14.93,0.0071
2026-02-01 05:35:00.636379,gpt-4o,5523,52.5,0.0828
2026-02-01 05:40:16.636379,gemini-1.5-pro,2178,22.93,0.0109
2026-02-01 05:41:23.636379,gemini-1.5-pro,869,9.81,0.0043
2026-02-01 05:44:54.636379,gpt-4o,11973,95.16,0.1796
2026-02-01 05:46:04.636379,gpt-4o,1899,15.55,0.0285
2026-02-01 05:57:35.636379,gemini-1.5-pro,3900,38.95,0.0195
2026-02-01 06:08:10.636379,gpt-4o,984,13.08,0.0148
2026-02-01 06:22:22.636379,gemini-1.5-pro,2599,27.51,0.013
2026-02-01 06:25:41.636379,gemini-1.5-pro,2467,25.26,0.0123
2026-02-01 06:34:56.636379,gemini-1.5-pro,273,3.52,0.0014
2026-02-01 06:36:39.636379,gpt-4o,13565,108.12,0.2035
2026-02-01 06:40:30.636379,gemini-1.5-pro,6572,66.79,0.0329
2026-02-01 06:41:09.636379,gpt-4o,1215,10.32,0.0182
2026-02-01 06:49:19.636379,gpt-4o,600,4.52,0.009
2026-02-01 06:49:57.636379,gpt-4o,2559,21.2,0.0384
2026-02-01 06:55:09.636379,gpt-4o,1971,15.81,0.0296
2026-02-01 06:55:16.636379,gemini-1.5-pro,2580,26.21,0.0129
2026-02-01 06:55:34.636379,gpt-4o,2189,17.98,0.0328
2026-02-01 07:01:10.636379,gemini-1.5-pro,2999,31.67,0.015
2026-02-01 07:05:09.636379,gemini-1.5-pro,7687,79.07,0.0384
2026-02-01 07:11:53.636379,gpt-4o,3191,25.14,0.0479
2026-02-01 07:17:52.636379,gemini-1.5-pro,632,7.87,0.0032
2026-02-01 07:23:12.636379,gemini-1.5-pro,7062,71.81,0.0353
2026-02-01 07:37:13.636379,gpt-4o,9326,74.87,0.1399
2026-02-01 07:40:08.636379,gemini-1.5-pro,30000,300.57,0.15
2026-02-01 07:40:42.636379,gemini-1.5-pro,587,6.91,0.0029
2026-02-01 07:58:24.636379,gemini-1.5-pro,2305,23.32,0.0115
2026-02-01 08:05:26.636379,gemini-1.5-pro,225,2.52,0.0011
2026-02-01 08:05:54.636379,gpt-4o,3143,25.34,0.0471
2026-02-01 08:19:52.636379,gemini-1.5-pro,1045,25.28,0.0052
2026-02-01 08:23:54.636379,gemini-1.5-pro,12375,124.07,0.0619
2026-02-01 08:28:14.636379,gemini-1.5-pro,833,9.72,0.0042
2026-02-01 08:39:17.636379,gemini-1.5-pro,333,3.63,0.0017
2026-02-01 08:46:34.636379,gpt-4o,1128,9.7,0.0169
2026-02-01 08:50:34.636379,gemini-1.5-pro,250,2.96,0.0012
2026-02-01 08:52:44.636379,gpt-4o,3831,30.45,0.0575
2026-02-01 09:01:45.636379,gemini-1.5-pro,229,16.09,0.0011
2026-02-01 09:12:21.636379,gpt-4o,1860,14.82,0.0279
2026-02-01 09:16:11.636379,gpt-4o,226,1.19,0.0034
2026-02-01 09:16:45.636379,gpt-4o,1312,11.09,0.0197
2026-02-01 09:18:16.636379,gpt-4o,9352,75.2,0.1403
2026-02-01 09:24:56.636379,gpt-4o,2593,21.39,0.0389
2026-02-01 09:34:39.636379,gemini-1.5-pro,762,8.14,0.0038
2026-02-01 09:34:50.636379,gemini-1.5-pro,1752,18.16,0.0088
2026-02-01 09:38:25.636379,gemini-1.5-pro,1840,19.81,0.0092
2026-02-01 09:42:56.636379,gpt-4o,2900,23.93,0.0435
2026-02-01 09:46:26.636379,gemini-1.5-pro,460,5.27,0.0023
2026-02-01 09:48:02.636379,gpt-4o,3270,34.76,0.049
2026-02-01 09:58:15.636379,gpt-4o,120,1.71,0.0018
2026-02-01 10:01:17.636379,gemini-1.5-pro,963,9.89,0.0048
2026-02-01 10:03:28.636379,gemini-1.5-pro,1109,12.17,0.0055
2026-02-01 10:05:33.636379,gpt-4o,3406,27.7,0.0511
2026-02-01 10:11:30.636379,gpt-4o,1849,15.49,0.0277
2026-02-01 10:12:04.636379,gemini-1.5-pro,443,6.06,0.0022
2026-02-01 10:18:06.636379,gemini-1.5-pro,675,7.11,0.0034
2026-02-01 10:21:17.636379,gemini-1.5-pro,2205,22.81,0.011
2026-02-01 10:28:30.636379,gemini-1.5-pro,1670,17.58,0.0084
2026-02-01 10:32:00.636379,gpt-4o,1013,7.99,0.0152
2026-02-01 10:35:37.636379,gemini-1.5-pro,1117,12.43,0.0056
2026-02-01 10:37:36.636379,gemini-1.5-pro,3627,37.81,0.0181
2026-02-01 10:47:31.636379,gemini-1.5-pro,1077,11.69,0.0054
2026-02-01 10:49:53.636379,gpt-4o,1655,14.63,0.0248
2026-02-01 11:01:59.636379,gpt-4o,15834,127.48,0.2375
2026-02-01 11:05:12.636379,gpt-4o,435,4.06,0.0065
2026-02-01 11:05:46.636379,gpt-4o,283,3.25,0.0042
2026-02-01 11:08:16.636379,gemini-1.5-pro,3958,40.33,0.0198
2026-02-01 11:09:58.636379,gpt-4o,917,7.74,0.0138
2026-02-01 11:12:47.636379,gemini-1.5-pro,1315,14.24,0.0066
2026-02-01 11:19:59.636379,gemini-1.5-pro,827,10.08,0.0041
2026-02-01 11:21:56.636379,gemini-1.5-pro,1394,25.23,0.007
2026-02-01 11:22:38.636379,gemini-1.5-pro,8942,89.96,0.0447
2026-02-01 11:39:02.636379,gpt-4o,4032,32.22,0.0605
2026-02-01 11:44:47.636379,gpt-4o,4282,34.39,0.0642
2026-02-01 11:47:58.636379,gpt-4o,438,13.55,0.0066
2026-02-01 11:49:13.636379,gemini-1.5-pro,571,7.21,0.0029
2026-02-01 11:57:56.636379,gemini-1.5-pro,105,2.51,0.0005
2026-02-01 11:59:41.636379,gemini-1.5-pro,804,9.8,0.004
2026-02-01 12:00:43.636379,gemini-1.5-pro,4706,47.88,0.0235
2026-02-01 12:01:39.636379,gemini-1.5-pro,3031,31.21,0.0152
2026-02-01 12:10:07.636379,gpt-4o,1448,11.85,0.0217
2026-02-01 12:11:52.636379,gemini-1.5-pro,1768,19.06,0.0088
2026-02-01 12:13:00.636379,gpt-4o,907,6.99,0.0136
2026-02-01 12:15:30.636379,gemini-1.5-pro,2218,22.8,0.0111
2026-02-01 12:16:28.636379,gemini-1.5-pro,3888,40.28,0.0194
2026-02-01 12:23:24.636379,gpt-4o,359,3.3,0.0054
2026-02-01 12:29:13.636379,gpt-4o,2439,19.75,0.0366
2026-02-01 12:37:02.636379,gemini-1.5-pro,4593,46.37,0.023
2026-02-01 12:40:10.636379,gemini-1.5-pro,1193,12.28,0.006
2026-02-01 12:41:16.636379,gemini-1.5-pro,3643,36.97,0.0182
2026-02-01 12:45:29.636379,gemini-1.5-pro,30000,301.04,0.15
2026-02-01 12:55:45.636379,gpt-4o,1628,13.55,0.0244
2026-02-01 12:56:29.636379,gemini-1.5-pro,2679,28.32,0.0134
2026-02-01 13:06:23.636379,gpt-4o,864,6.67,0.013
2026-02-01 13:07:34.636379,gemini-1.5-pro,2167,22.15,0.0108
2026-02-01 13:08:21.636379,gpt-4o,2864,22.81,0.043
2026-02-01 13:10:35.636379,gpt-4o,2196,30.42,0.0329
2026-02-01 13:17:23.636379,gemini-1.5-pro,652,7.91,0.0033
2026-02-01 13:24:54.636379,gpt-4o,2222,18.61,0.0333
2026-02-01 13:28:19.636379,gemini-1.5-pro,7802,79.15,0.039
2026-02-01 13:28:39.636379,gpt-4o,2831,22.74,0.0425
2026-02-01 13:30:53.636379,gemini-1.5-pro,4731,48.31,0.0237
2026-02-01 13:35:35.636379,gpt-4o,1426,11.99,0.0214
2026-02-01 13:35:42.636379,gemini-1.5-pro,3827,38.69,0.0191
2026-02-01 13:36:46.636379,gemini-1.5-pro,2390,24.65,0.012
2026-02-01 13:48:22.636379,gpt-4o,698,5.3,0.0105
2026-02-01 13:55:13.636379,gpt-4o,2486,19.86,0.0373
2026-02-01 13:55:51.636379,gpt-4o,670,5.8,0.01
2026-02-01 13:58:51.636379,gpt-4o,960,7.93,0.0144
2026-02-01 13:59:51.636379,gemini-1.5-pro,2184,22.79,0.0109
2026-02-01 14:00:18.636379,gpt-4o,2433,19.6,0.0365
2026-02-01 14:00:59.636379,gemini-1.5-pro,550,6.11,0.0028
2026-02-01 14:11:18.636379,gpt-4o,5187,41.97,0.0778
2026-02-01 14:13:33.636379,gemini-1.5-pro,3203,32.43,0.016
2026-02-01 14:17:38.636379,gemini-1.5-pro,893,9.53,0.0045
2026-02-01 14:20:33.636379,gemini-1.5-pro,388,4.76,0.0019
2026-02-01 14:28:50.636379,gemini-1.5-pro,1564,17.19,0.0078
2026-02-01 14:39:52.636379,gpt-4o,1157,9.35,0.0174
2026-02-01 14:40:07.636379,gpt-4o,2024,16.44,0.0304
2026-02-01 14:56:57.636379,gemini-1.5-pro,1257,14.73,0.0063
2026-02-01 14:58:44.636379,gpt-4o,242,2.86,0.0036
2026-02-01 15:03:13.636379,gpt-4o,1226,10.86,0.0184
2026-02-01 15:11:48.636379,gemini-1.5-pro,1331,14.36,0.0067
